id,Pregunta1,Pregunta2,Pregunta3,Pregunta4,Pregunta5,Pregunta6,Pregunta7,Pregunta8,Pregunta9,Pregunta10,Pregunta11,Pregunta12,Pregunta13,Pregunta14,Pregunta15,Pregunta16,Pregunta17,Pregunta18,Pregunta19,Pregunta20,Pregunta21,TOTAL
8869,2,1,1,2,2,2,2,2,1,1,1,2,0,0,2,0,0,0,0,0,0,21
8870,2,0,0,0,2,0,2,1,2,2,1,2,1,2,0,1,2,1,0,0,2,23
8871,2,1,0,2,0,2,1,1,2,0,0,0,0,1,1,0,0,0,1,2,1,17
8872,1,0,1,0,2,0,1,0,2,0,2,0,1,0,2,0,2,0,2,1,1,18
8873,0,1,0,2,1,0,2,1,0,2,1,0,0,0,2,1,0,0,1,2,0,16
8874,2,1,2,0,0,2,0,0,1,2,2,0,0,2,0,1,0,2,2,1,0,20
8875,2,1,1,1,0,0,0,1,2,2,2,2,1,0,0,2,2,2,1,1,1,24
8876,2,0,0,2,1,2,1,0,2,0,1,2,2,1,1,0,2,1,2,0,0,22
8877,0,2,0,0,0,1,1,0,1,1,1,2,0,0,1,1,2,1,1,0,2,17
8878,2,2,0,2,2,2,2,2,0,2,0,2,2,1,0,2,0,2,0,2,0,27
8879,1,0,1,2,0,2,1,1,1,1,1,2,1,1,0,0,1,1,2,0,1,20
8880,2,0,1,1,0,2,2,0,2,2,1,2,1,2,2,1,0,0,0,1,2,24
8881,0,0,0,2,1,0,2,1,2,1,0,0,2,0,1,0,1,2,2,1,2,20
8882,2,0,2,1,1,0,2,1,0,2,2,2,1,0,2,0,0,1,1,0,1,21
8883,2,2,1,0,2,1,1,1,1,2,1,0,2,1,1,2,1,2,1,1,1,26
8884,0,2,1,2,0,1,2,1,0,2,2,0,2,2,2,1,2,0,1,2,2,27
8885,2,0,2,2,1,2,1,0,0,0,2,0,1,0,2,2,1,2,0,1,2,23
8886,1,0,0,2,0,0,2,0,2,0,2,0,0,2,0,1,1,2,0,1,2,18
8887,0,1,0,0,1,0,1,0,2,2,1,0,0,1,0,1,2,0,2,0,2,16
8888,1,1,0,1,0,0,2,2,0,1,0,0,1,0,0,1,2,0,1,1,2,16
8889,2,0,0,1,1,0,0,2,2,0,0,2,0,1,0,2,0,0,2,2,2,19
8890,1,1,1,0,0,0,1,0,2,0,1,0,0,0,0,0,1,1,0,1,2,12
8891,0,2,1,2,2,0,0,2,0,0,1,2,0,1,2,2,2,2,2,1,0,24
8892,1,2,1,1,2,2,0,1,1,1,2,1,0,2,0,0,2,1,2,1,2,25
8893,1,2,2,0,0,2,0,2,2,1,2,0,0,1,2,2,1,1,0,2,0,23
8894,2,2,2,2,2,0,2,1,2,2,2,1,0,1,1,1,2,0,2,2,1,30
8895,0,0,2,1,2,0,2,2,1,1,2,1,2,2,2,1,1,1,2,0,2,27
8896,1,1,2,2,0,2,0,1,1,1,1,2,2,0,2,0,1,1,0,1,0,21
8897,0,1,2,2,0,2,1,2,1,1,0,0,0,0,1,2,2,0,0,0,0,17
8898,2,2,2,0,2,0,2,2,2,0,1,0,0,2,2,0,0,0,2,0,0,21
8899,0,0,1,0,2,1,0,1,2,1,2,0,2,1,2,1,2,0,1,0,2,21
8900,0,0,1,1,1,1,2,0,0,2,2,2,1,2,1,2,2,1,0,1,0,22
8901,2,0,1,1,2,1,1,2,0,0,2,2,1,0,2,2,2,1,1,1,1,25
8902,1,2,0,2,0,1,0,1,2,1,0,1,0,2,2,0,1,1,0,0,2,19
8903,0,0,1,2,1,2,1,1,0,1,0,1,0,0,1,2,1,2,2,1,0,19
8904,1,1,2,0,0,2,0,1,0,1,1,1,2,1,1,1,0,0,1,2,1,19
8905,2,1,1,0,2,0,2,1,0,0,1,0,2,1,2,0,0,0,2,2,1,20
8906,2,2,2,2,1,2,0,2,1,0,1,2,1,1,1,0,0,0,2,1,0,23
8907,2,1,1,0,2,1,2,1,0,1,2,0,1,0,2,2,2,0,0,1,2,23
8908,2,2,2,1,2,1,0,1,2,0,1,2,1,2,1,2,0,0,1,0,2,25
8909,2,2,0,0,0,2,2,2,2,0,2,1,1,2,2,0,1,1,0,2,1,25
8910,1,2,2,1,2,1,1,2,0,0,2,0,0,0,0,0,1,2,1,0,2,20
8911,2,2,2,1,0,1,0,1,1,2,2,0,0,0,2,2,2,0,0,0,1,21
8912,2,0,1,2,1,2,2,2,0,0,2,0,2,0,2,1,1,0,2,2,0,24
8913,1,1,0,0,2,2,1,1,2,0,0,1,1,0,0,2,0,0,1,0,0,15
8914,2,1,2,0,0,2,1,0,1,2,2,0,1,2,2,2,2,2,0,2,2,28
8915,0,0,2,2,2,2,1,2,0,2,0,1,2,0,2,2,1,0,2,2,1,26
8916,0,2,0,2,1,2,2,0,0,2,0,2,2,1,1,2,2,2,0,1,2,26
8917,0,2,2,1,1,2,0,1,1,0,2,2,0,1,1,0,0,0,1,2,1,20
8918,1,1,0,0,0,2,2,0,1,1,2,1,1,2,0,1,2,0,1,1,0,19
8919,1,0,2,2,0,1,2,1,1,0,2,2,0,0,0,0,2,2,0,2,2,22
8920,0,0,0,2,2,1,2,1,1,0,2,2,2,2,2,2,1,2,2,1,1,28
8921,1,1,0,2,1,1,2,1,0,1,0,0,0,2,2,2,1,0,1,0,0,18
8922,1,0,0,2,1,1,1,1,1,0,2,2,0,2,1,1,0,1,2,2,1,22
8923,1,2,0,1,2,1,2,2,0,2,2,1,1,2,2,0,1,2,1,1,2,28
8924,0,2,1,2,2,1,2,2,0,0,2,1,2,0,0,1,1,1,2,1,1,24
8925,1,1,1,1,0,0,2,1,2,2,0,2,2,0,1,2,2,2,2,1,2,27
8926,0,2,1,1,0,0,1,1,0,1,1,0,2,2,1,1,2,0,2,2,2,22
8927,2,0,0,1,1,2,1,1,0,1,2,1,2,0,0,1,2,0,2,1,1,21
8928,2,0,2,1,2,0,1,2,1,0,0,2,0,0,0,2,1,1,0,2,1,20
8929,1,0,0,1,0,2,1,2,1,1,1,2,1,2,2,2,1,2,1,0,2,25
8930,1,0,0,2,0,0,2,1,2,0,1,1,0,0,0,1,0,1,2,2,1,17
8931,2,2,2,0,0,2,0,1,1,1,1,0,1,1,2,1,2,2,2,1,1,25
8932,1,0,2,2,2,2,2,0,1,2,2,0,2,0,0,1,0,0,1,0,2,22
8933,2,0,2,2,2,2,2,1,0,1,2,2,0,0,1,1,0,2,0,1,1,24
8934,1,0,0,2,0,0,0,2,0,0,0,0,0,2,0,2,0,0,2,2,2,15
8935,0,0,0,0,1,2,1,0,0,0,2,0,1,2,2,1,1,1,2,2,0,18
8936,1,1,0,1,1,1,0,0,0,0,0,1,2,1,0,1,2,0,0,0,0,12
8937,2,2,0,1,1,1,0,0,1,0,0,0,1,0,2,1,2,1,0,1,2,18
8938,1,1,2,0,1,0,1,2,1,0,0,1,1,0,1,2,1,2,1,1,1,20
8939,1,2,0,1,2,2,0,2,1,0,1,0,0,1,0,0,0,2,0,1,1,17
8940,1,1,2,0,2,2,0,1,0,2,0,0,2,0,2,1,0,0,2,1,1,20
8941,2,0,2,1,2,2,2,2,2,1,2,1,0,0,1,1,1,1,1,2,2,28
8942,1,2,2,2,1,1,2,2,0,1,2,1,0,0,0,1,1,2,1,1,2,25
8943,2,2,2,2,0,1,2,2,2,0,0,0,1,0,1,2,2,0,2,2,2,27
8944,0,0,0,2,2,2,2,0,2,2,2,0,2,1,1,2,2,0,1,1,1,25
8945,1,1,1,0,0,2,1,2,1,1,1,2,2,2,2,1,2,0,0,1,1,24
8946,2,2,1,0,1,2,2,0,1,0,2,2,0,1,1,0,0,2,1,0,0,20
8947,1,2,2,0,0,1,2,1,1,1,0,1,1,0,2,1,0,0,1,0,1,18
8948,2,0,2,0,1,1,1,1,0,2,0,1,1,0,2,2,1,2,2,1,0,22
8949,1,0,1,2,2,1,0,0,2,0,2,2,2,2,1,1,0,1,0,2,0,22
8950,0,2,1,2,2,1,1,2,0,0,1,1,0,1,1,0,2,2,1,0,2,22
8951,2,1,1,0,2,2,1,2,0,1,0,0,1,0,2,0,2,2,0,0,0,19
8952,2,1,0,1,2,1,0,1,0,2,2,2,1,1,2,2,0,0,2,0,2,24
8953,0,1,2,1,2,1,2,0,2,1,0,1,0,2,0,2,0,0,1,1,1,20
8954,2,1,2,2,1,0,1,1,1,2,0,2,2,2,2,1,0,0,2,0,2,26
8955,1,2,2,0,1,1,1,2,2,0,2,0,0,0,2,2,1,0,0,2,1,22
8956,2,1,1,2,2,0,0,2,1,0,2,2,2,0,2,2,2,0,2,0,1,26
8957,0,0,0,2,1,0,0,1,1,0,2,0,1,2,2,0,2,1,0,1,1,17
8958,1,1,0,0,1,0,1,1,2,0,0,0,0,2,1,1,2,0,0,0,2,15
8959,1,2,2,1,0,0,1,2,1,2,2,2,0,0,1,2,0,0,0,2,0,21
8960,2,0,0,2,1,1,1,0,0,2,1,1,0,1,1,2,2,1,2,0,1,21
8961,2,2,0,1,1,1,0,2,2,2,1,1,1,1,0,0,0,1,1,2,2,23
8962,2,0,0,2,1,1,0,2,1,2,0,1,0,2,1,1,1,2,0,1,2,22
8963,0,2,1,2,2,2,0,1,2,1,0,2,0,0,2,1,0,1,0,1,1,21
8964,0,0,1,2,2,2,2,0,2,2,2,2,0,2,1,2,1,0,0,0,0,23
8965,0,1,0,1,0,2,0,2,1,0,1,0,2,1,0,0,0,0,0,1,0,12
8966,2,0,2,0,0,0,1,1,1,2,1,2,2,1,1,0,2,2,1,0,2,23
8967,2,0,2,1,1,1,1,2,1,1,2,1,0,2,1,1,2,2,0,0,0,23
8968,0,1,1,2,2,0,2,1,2,1,0,1,2,2,1,2,0,2,1,2,2,27
8969,0,2,1,1,0,0,1,0,1,0,1,0,1,2,0,0,0,1,1,2,0,14
8970,0,1,0,1,1,1,1,1,1,0,0,0,2,1,0,1,0,0,0,0,2,13
8971,2,1,0,0,1,0,2,0,1,2,1,2,2,0,2,0,0,2,0,0,2,20
8972,0,1,1,1,1,2,2,1,1,2,2,1,0,1,1,0,0,2,1,2,2,24
8973,2,1,1,1,1,0,0,2,0,2,0,0,2,1,2,1,1,2,1,1,0,21
8974,2,2,1,2,2,1,0,2,0,1,2,1,2,2,2,2,1,2,2,2,1,32
8975,2,1,1,1,1,0,1,2,0,2,0,0,2,0,0,1,0,2,2,1,1,20
8976,1,1,1,0,1,1,2,1,2,1,0,0,1,2,1,0,0,2,0,2,2,21
8977,2,1,2,1,1,1,0,2,0,1,1,1,2,2,1,0,2,0,1,2,2,25
8978,1,1,0,2,2,0,0,1,0,0,1,1,1,0,0,2,0,1,2,2,1,18
8979,1,1,0,0,0,1,1,2,1,1,1,1,1,1,2,0,1,0,2,2,0,19
8980,1,0,1,1,2,2,2,2,0,2,0,2,0,2,0,1,2,2,0,1,1,24
8981,2,0,2,0,0,1,1,0,0,0,1,0,1,0,2,0,1,0,0,1,2,14
8982,2,2,1,1,1,1,2,0,0,1,0,0,2,0,2,1,0,1,2,1,0,20
8983,0,2,2,2,0,0,1,1,0,1,2,1,1,0,2,1,1,0,1,1,0,19
8984,0,0,0,0,0,0,0,0,1,1,1,2,1,2,0,2,0,1,0,0,2,13
8985,0,2,2,0,2,0,1,0,0,0,2,0,0,1,1,2,0,0,0,0,1,14
8986,2,0,1,2,0,2,2,2,1,1,1,1,2,2,2,0,0,1,1,2,0,25
8987,0,1,2,2,0,0,2,2,1,2,1,2,2,2,0,0,2,1,0,2,0,24
8988,2,2,1,2,2,1,1,2,2,1,1,1,1,1,2,0,2,2,1,2,1,30
8989,1,2,0,2,2,2,1,0,2,2,0,1,1,0,2,1,1,2,1,0,2,25
8990,1,0,0,1,2,0,1,0,2,2,0,1,0,2,0,0,1,1,2,1,2,19
8991,1,1,0,2,0,1,2,2,2,1,1,2,0,1,0,2,2,0,0,2,1,23
8992,0,0,2,0,0,2,0,0,0,2,0,2,1,2,0,1,0,2,1,1,0,16
8993,1,2,0,0,0,1,0,0,0,1,1,2,1,2,2,0,2,0,2,0,2,19
8994,1,1,0,2,2,1,0,0,0,0,0,1,0,1,2,2,1,1,0,0,0,15
8995,2,2,0,2,0,0,0,0,1,2,1,1,1,1,1,1,0,1,0,1,1,18
8996,0,1,0,2,0,0,2,0,0,0,0,0,2,2,2,0,0,1,0,0,0,12
8997,2,1,1,1,2,1,1,0,0,2,1,0,2,0,0,1,0,0,2,0,1,18
8998,0,0,2,2,2,1,0,1,0,2,1,2,1,1,0,1,2,2,0,1,0,21
8999,2,2,1,2,1,0,0,0,0,1,1,1,0,2,0,0,2,1,2,2,2,22
9000,0,1,0,0,0,2,2,1,1,2,1,1,2,0,1,0,1,0,2,2,2,21
9001,0,2,2,1,0,0,1,0,2,2,0,0,0,1,2,1,2,2,1,0,1,20
9002,2,1,1,2,2,1,0,1,0,1,0,0,0,0,0,2,2,1,2,1,2,21
9003,1,0,2,1,2,0,2,2,0,1,0,1,0,0,0,0,2,2,2,2,2,22
9004,0,2,1,1,2,1,2,1,0,1,2,2,0,0,2,2,0,1,1,2,1,24
9005,1,1,2,1,1,1,2,2,2,2,0,1,0,2,0,2,0,2,2,2,2,28
9006,1,1,2,2,2,0,2,1,2,0,2,2,2,1,2,0,0,0,1,0,2,25
9007,1,0,1,2,0,1,0,1,1,0,2,2,0,2,0,2,0,1,0,1,0,17
9008,2,0,1,2,0,2,0,1,1,1,2,2,1,1,0,2,1,2,1,1,2,25
9009,1,1,2,2,0,1,1,2,2,2,2,0,2,0,2,1,0,0,0,0,0,21
9010,1,0,1,2,0,0,2,1,1,2,1,2,2,0,1,2,0,0,1,2,2,23
9011,2,2,1,2,1,2,1,1,1,1,0,0,0,1,0,1,1,2,0,1,0,20
9012,1,2,1,1,1,0,1,1,2,1,0,2,2,2,0,0,1,0,2,2,1,23
9013,0,0,2,1,2,2,2,1,1,0,0,0,0,2,2,1,0,0,1,2,2,21
9014,1,0,0,2,2,0,1,2,2,1,0,0,0,1,2,0,0,1,2,2,1,20
9015,2,1,0,2,2,0,1,2,1,1,0,0,0,0,1,0,0,2,0,2,0,17
9016,1,0,2,1,2,2,1,1,0,1,1,2,0,2,2,2,2,2,0,2,0,26
9017,0,2,0,1,1,0,2,1,0,1,1,1,2,1,0,0,0,0,0,0,0,13
9018,1,1,1,1,1,2,0,0,0,2,2,0,1,1,1,2,2,1,2,2,2,25
9019,2,1,0,0,1,0,2,0,2,0,2,0,0,0,1,1,2,1,0,2,2,19
9020,2,1,0,2,0,2,0,0,0,2,1,0,0,0,2,1,1,1,2,1,0,18
9021,1,1,1,0,1,2,2,0,0,0,1,0,1,1,1,1,0,0,2,1,2,18
9022,1,1,2,1,0,0,2,2,0,1,1,1,0,1,1,0,0,0,0,1,2,17
9023,2,1,0,2,1,2,0,2,2,0,0,2,2,0,0,1,1,0,2,0,0,20
9024,2,2,0,1,1,2,2,1,2,0,1,2,2,2,1,1,0,1,0,1,0,24
9025,2,1,0,2,0,0,1,0,0,2,1,0,0,1,2,0,1,0,0,0,0,13
9026,0,2,2,2,1,2,2,0,1,0,0,1,1,0,1,2,0,2,2,2,0,23
9027,2,2,1,0,2,2,0,2,2,1,1,2,1,1,2,0,1,2,0,1,1,26
9028,0,0,2,1,0,0,0,2,0,2,1,0,0,0,0,2,0,1,2,2,1,16
9029,2,1,0,0,2,1,1,0,0,2,1,2,2,0,1,2,0,1,2,0,0,20
9030,1,2,2,0,1,2,2,2,2,0,1,2,0,0,0,0,0,2,2,2,1,24
9031,2,0,2,0,0,0,2,0,0,0,1,0,1,2,1,2,1,0,1,2,1,18
9032,2,2,2,1,1,0,2,0,2,1,1,0,0,0,0,2,0,0,1,2,2,21
9033,0,2,1,1,0,2,0,2,2,0,0,1,2,2,2,2,1,2,2,0,2,26
9034,0,1,0,0,1,0,0,2,2,2,2,2,2,2,2,1,0,1,0,2,2,24
9035,2,2,1,1,1,1,2,2,2,2,2,1,1,0,1,2,2,2,2,1,2,32
9036,2,0,0,2,2,0,2,1,1,1,1,0,0,2,0,2,2,2,1,0,1,22
9037,0,1,1,2,1,2,0,1,2,1,1,0,0,2,1,1,2,2,2,0,1,23
9038,1,0,1,2,0,0,1,2,2,2,0,2,1,2,1,0,0,1,2,0,1,21
9039,1,1,1,2,2,2,0,0,0,0,1,1,0,0,2,1,0,1,1,1,0,17
9040,2,0,2,1,0,1,0,0,0,0,1,0,1,0,2,0,1,0,1,1,0,13
9041,2,0,1,2,0,2,2,0,2,0,1,0,1,1,1,1,2,2,0,1,1,22
9042,2,0,0,2,2,2,0,0,2,0,2,0,2,1,2,2,2,2,1,2,1,27
9043,2,2,1,1,0,0,2,1,1,0,0,1,2,2,2,0,0,0,0,2,1,20
9044,0,0,0,2,0,0,2,0,2,0,1,2,0,0,1,1,0,2,2,0,0,15
9045,1,1,2,1,1,1,0,0,2,0,1,1,2,1,0,2,0,1,0,2,1,20
9046,2,0,0,1,1,1,1,1,0,0,2,2,0,2,0,0,2,2,1,2,2,22
9047,0,1,0,2,0,0,0,0,2,1,0,0,0,1,0,1,0,2,2,2,1,15
9048,0,2,0,1,2,2,0,1,1,0,2,0,1,1,2,0,1,1,2,0,1,20
9049,1,1,2,1,2,2,2,2,0,1,0,2,2,2,2,2,1,2,2,0,0,29
9050,2,2,0,0,2,0,1,1,2,0,1,2,2,2,2,1,1,1,2,2,1,27
9051,2,0,1,2,0,1,2,2,0,2,1,0,0,0,1,1,1,2,0,2,1,21
9052,2,1,1,1,1,1,2,0,2,1,0,2,0,0,2,2,0,1,1,2,2,24
9053,2,2,2,1,2,2,2,1,1,2,1,2,1,0,1,2,2,1,1,0,1,29
9054,1,2,0,2,0,0,2,0,0,1,2,2,2,2,0,0,0,0,0,2,2,20
9055,2,2,0,2,1,1,0,0,2,2,2,0,0,2,0,2,1,2,2,1,0,24
9056,1,1,1,1,1,0,2,2,2,0,0,0,0,2,0,2,0,1,1,1,2,20
9057,2,1,1,2,2,0,0,1,2,1,2,2,0,2,1,2,1,0,0,2,2,26
9058,1,1,2,0,1,0,0,1,2,2,2,1,1,2,2,0,0,0,0,1,0,19
9059,2,0,1,1,2,0,1,2,2,0,1,0,0,1,0,1,2,1,1,1,2,21
9060,1,2,2,0,1,0,0,1,0,1,2,0,0,1,2,2,1,1,0,0,1,18
9061,0,0,0,0,1,1,0,2,0,0,1,0,0,1,1,2,1,1,2,2,1,16
9062,0,0,0,2,1,2,2,0,1,1,0,0,0,0,2,2,2,2,1,1,0,19
9063,1,2,2,0,0,2,0,2,2,1,0,1,2,1,2,0,2,0,2,1,2,25
9064,0,0,0,1,0,2,1,0,1,2,2,2,1,0,2,2,1,2,0,0,2,21
9065,2,1,0,1,2,1,2,1,2,1,1,2,2,0,1,2,0,0,2,0,1,24
9066,0,2,0,1,0,0,1,2,1,1,2,0,1,1,2,2,1,2,0,2,1,22
9067,0,1,1,0,2,2,1,0,1,2,1,2,1,2,2,1,1,2,0,2,2,26
9068,2,0,1,1,0,2,2,0,1,1,2,2,0,1,0,1,1,0,0,0,1,18
9069,2,1,2,0,1,2,1,2,0,1,1,0,1,1,0,0,2,2,2,1,2,24
9070,0,1,2,0,2,0,2,0,2,2,0,0,2,2,1,0,0,0,2,0,1,19
9071,1,1,2,1,2,2,1,1,2,0,1,0,2,2,2,0,0,0,1,0,2,23
9072,1,0,2,2,2,1,2,1,2,1,0,2,1,0,1,1,0,0,1,1,2,23
9073,2,0,2,1,1,1,0,1,2,1,0,0,0,2,1,2,2,0,1,0,0,19
9074,2,2,2,0,2,1,2,2,2,0,1,1,2,2,2,0,2,0,0,2,1,28
9075,2,2,1,0,0,1,2,2,2,2,1,2,1,2,0,0,2,1,2,2,0,27
9076,2,2,2,0,2,0,2,1,1,1,0,2,2,1,0,2,2,0,1,2,2,27
9077,1,1,2,2,2,1,1,0,1,0,2,0,2,2,1,0,0,0,2,0,0,20
9078,2,0,1,1,0,0,2,2,2,1,0,0,0,1,2,0,0,2,1,2,2,21
9079,1,1,2,1,1,2,2,1,0,1,2,2,0,0,1,2,0,2,0,2,1,24
9080,1,0,0,0,2,1,2,1,2,2,0,0,0,1,2,2,2,2,1,0,0,21
9081,1,1,0,2,2,1,0,2,2,0,1,2,2,1,1,2,1,0,0,2,2,25
9082,1,1,0,2,0,0,0,0,1,1,2,0,0,2,1,2,1,1,2,2,1,20
9083,0,2,1,0,2,1,2,2,1,0,2,0,0,0,0,2,0,0,1,0,1,17
9084,2,1,1,2,1,2,2,0,1,2,2,0,1,2,0,1,2,1,2,2,1,28
9085,1,1,0,2,2,1,2,1,1,0,1,1,0,0,2,2,2,1,2,1,1,24
9086,2,0,2,1,1,0,0,1,0,0,0,2,1,0,1,0,2,0,2,2,2,19
9087,1,0,1,1,1,0,2,1,1,0,1,2,2,0,2,0,1,2,1,0,2,21
9088,2,1,0,2,0,1,1,0,2,1,2,1,1,2,1,0,1,0,1,2,0,21
9089,1,1,1,1,1,1,2,0,0,2,1,0,2,0,0,0,0,0,1,1,1,16
9090,1,2,2,2,1,2,0,1,0,1,1,1,1,2,2,0,1,2,1,0,1,24
9091,2,1,0,0,2,2,1,0,0,1,0,1,2,0,1,1,2,0,2,0,0,18
9092,1,2,0,2,2,2,0,0,2,2,0,0,1,2,1,2,1,0,2,0,1,23
9093,1,2,2,2,1,2,1,2,0,2,1,2,1,1,2,2,1,1,2,0,1,29
9094,1,2,2,2,1,0,0,2,1,2,2,0,2,0,0,0,2,0,1,1,0,21
9095,1,0,0,0,2,0,2,1,2,0,2,2,1,1,2,2,2,2,1,2,2,27
9096,1,1,0,2,0,2,0,2,0,0,0,1,0,1,1,2,1,2,0,2,2,20
9097,0,2,2,2,2,0,0,2,2,0,1,2,2,1,2,0,2,0,1,2,1,26
9098,1,0,2,1,1,1,0,1,2,2,0,1,1,1,2,0,1,0,2,2,0,21
9099,0,2,2,0,2,0,0,2,0,0,2,1,1,2,1,2,2,0,2,0,1,22
9100,2,0,0,0,0,1,0,2,0,1,2,2,2,2,1,1,0,2,0,0,1,19
9101,2,1,2,2,1,1,2,0,2,0,2,2,0,1,0,0,0,0,2,1,0,21
9102,0,2,0,0,2,2,0,1,0,2,1,1,1,0,1,1,2,2,0,0,2,20
9103,2,0,2,0,1,1,0,1,1,2,1,2,1,0,0,2,2,0,0,2,2,22
9104,0,0,2,0,1,0,0,0,2,2,2,1,2,2,0,2,2,0,0,0,1,19
9105,1,1,2,0,1,1,2,1,1,2,2,2,2,0,1,2,1,1,1,2,2,28
9106,0,2,1,0,0,0,2,2,1,0,1,2,1,1,2,0,1,2,0,2,2,22
9107,0,1,2,0,0,0,1,0,1,0,0,2,0,1,1,0,2,1,1,2,2,17
9108,1,0,0,2,2,2,2,2,2,1,1,2,1,2,1,2,2,1,1,2,1,30
9109,0,1,1,2,2,0,0,0,1,1,2,0,1,2,1,2,1,2,1,2,1,23
9110,1,2,1,2,2,2,1,1,0,0,0,0,1,1,0,2,1,0,2,2,1,22
9111,2,0,0,1,0,2,2,1,2,2,1,0,1,2,0,1,2,2,2,0,1,24
9112,2,2,2,0,0,2,1,2,2,2,1,2,1,2,1,2,0,2,1,0,2,29
9113,0,2,0,1,0,2,1,1,2,1,0,0,2,1,1,0,2,2,0,2,1,21
9114,1,2,0,1,1,1,0,2,2,0,0,1,2,2,0,0,2,0,1,1,1,20
9115,2,0,0,2,1,1,0,1,2,2,2,1,1,1,2,2,1,1,0,0,1,23
9116,1,2,0,0,2,1,0,0,2,0,2,0,1,2,2,2,0,2,1,2,1,23
9117,2,0,0,2,2,2,1,1,1,2,2,2,2,2,0,0,1,1,2,0,2,27
9118,2,2,1,0,2,2,0,0,0,1,0,1,1,2,2,1,0,0,2,2,1,22
9119,0,1,0,0,2,1,1,1,0,1,0,2,2,2,0,0,1,1,1,0,2,18
9120,1,2,2,0,0,1,0,1,2,1,1,1,0,0,1,1,1,1,1,0,0,17
9121,0,0,0,0,0,0,1,2,0,1,1,1,0,2,0,1,0,2,2,1,1,15
9122,0,0,0,1,0,2,2,2,0,2,2,2,2,2,0,0,1,1,0,1,2,22
9123,0,1,0,1,1,0,1,2,0,1,2,0,1,1,1,0,0,1,0,1,2,16
9124,1,1,2,1,2,0,2,0,2,2,1,1,1,1,0,1,0,0,1,2,2,23
9125,0,2,2,1,2,1,1,2,1,1,1,1,2,0,2,1,1,2,2,0,0,25
9126,0,0,1,0,0,1,2,0,2,0,0,0,2,2,0,1,1,0,2,0,1,15
9127,0,1,2,0,1,0,2,0,2,2,1,0,2,2,2,1,0,1,0,2,0,21
9128,1,2,2,1,2,0,2,2,1,1,1,2,1,2,2,1,2,1,0,0,2,28
9129,1,2,0,1,1,0,2,2,0,2,0,2,2,2,0,0,1,0,1,0,2,21
9130,1,2,2,0,2,0,2,0,0,1,0,2,2,2,0,0,0,2,2,2,1,23
9131,2,0,2,2,0,1,1,1,2,0,0,1,0,1,2,2,2,1,0,1,1,22
9132,1,1,2,1,0,2,2,2,0,1,2,1,1,1,1,2,0,1,1,0,0,22
9133,2,1,1,1,2,2,2,0,0,0,2,2,0,0,1,1,2,2,1,0,0,22
9134,1,0,2,1,0,2,1,2,2,1,2,0,1,0,2,1,2,0,1,0,2,23
9135,0,1,0,2,2,0,0,2,0,2,1,0,0,2,0,2,0,2,0,2,0,18
9136,0,2,2,1,2,1,2,2,2,2,0,0,1,0,2,0,2,0,1,0,0,22
9137,1,2,1,2,1,1,1,0,1,1,2,1,0,1,0,0,0,2,0,1,2,20
9138,1,0,0,1,1,0,1,0,2,1,0,0,0,0,1,2,1,1,2,1,0,15
9139,2,0,0,1,1,1,1,1,1,2,0,2,1,0,0,2,0,0,2,1,0,18
9140,2,2,0,1,2,1,1,2,0,2,1,2,1,1,1,0,1,0,0,0,1,21
9141,2,1,2,0,0,0,1,1,0,0,0,2,0,2,0,0,0,1,1,2,0,15
9142,0,2,0,2,1,1,0,0,1,1,1,0,2,1,2,2,0,0,2,2,1,21
9143,1,1,2,2,0,0,1,2,0,2,0,1,1,2,2,1,2,2,0,1,0,23
9144,0,2,0,0,2,0,0,2,2,0,0,2,1,0,2,1,1,2,0,2,0,19
9145,2,2,2,0,2,1,1,1,1,1,0,1,2,1,2,2,0,0,1,1,1,24
9146,0,1,1,2,2,2,2,0,1,1,1,0,1,1,1,0,2,1,2,2,0,23
9147,0,0,2,0,0,1,0,2,2,2,1,0,1,0,0,0,1,2,0,1,2,17
9148,1,0,0,1,2,2,2,1,0,2,2,2,2,2,0,0,0,0,2,0,2,23
9149,2,2,0,1,2,2,1,1,1,0,0,2,2,2,1,1,2,1,2,0,1,26
9150,2,2,1,0,0,1,2,2,2,0,1,2,0,2,0,1,2,0,2,2,2,26
9151,1,2,1,0,0,1,0,1,1,0,2,1,1,2,1,0,0,0,1,1,0,16
9152,1,0,1,1,2,2,2,2,0,2,2,2,0,0,0,2,0,2,2,1,0,24
9153,0,0,1,0,1,2,0,1,1,1,1,1,0,1,2,1,2,1,1,0,2,19
9154,2,1,1,2,0,0,0,1,1,0,2,0,2,1,1,2,1,2,1,0,2,22
9155,1,1,1,2,2,0,2,1,1,0,0,1,1,1,1,0,0,2,2,0,0,19
9156,2,1,2,2,1,1,1,2,0,2,1,2,2,1,2,2,1,0,2,2,1,30
9157,1,0,2,2,2,1,2,2,2,0,2,0,0,1,2,2,1,2,1,2,2,29
9158,2,1,0,2,0,2,2,1,0,0,0,1,0,0,1,1,1,1,0,1,1,17
9159,0,1,1,0,2,0,0,1,2,2,1,2,2,0,0,2,2,0,0,1,2,21
9160,0,2,0,1,2,1,2,1,0,2,2,1,2,0,2,1,0,2,0,1,0,22
9161,0,2,0,1,0,2,1,1,2,2,2,1,0,1,1,1,0,1,2,0,0,20
9162,0,2,0,0,2,0,0,1,0,1,1,2,2,0,1,1,2,0,0,1,0,16
